domain,x,y,z,r,phi_rad,u_pred,v_pred,w_pred,p_pred,T_pred,case_id,Th_in_K,Tc_in_K,uh_in_mps,uc_in_mps
cold_fluid,0.0032699665,0.012203679,0.205,0.012634179,1.3089969,-0.07195818,0.07033563,1.423333,0.0,284.3903,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.00348653,0.013011905,0.205,0.013470916,1.3089969,-0.13766514,0.0680162,1.4869816,0.0,284.32617,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0036904067,0.013772784,0.205,0.014258635,1.3089969,-0.12900865,0.04571271,1.4673027,0.0,284.09747,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0038835956,0.014493775,0.205,0.01500506,1.3089969,-0.07329919,0.017846685,1.3817229,0.0,283.88327,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0040676193,0.01518056,0.205,0.015716072,1.3089969,-0.01953218,-0.0037459864,1.289532,0.0,284.06363,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.00424367,0.015837591,0.205,0.01639628,1.3089969,-0.015716715,-0.0143554285,1.1359009,0.0,284.0132,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.004412703,0.01646843,0.205,0.017049374,1.3089969,-0.028291903,-0.013800729,1.0247768,0.0,284.4863,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0045754956,0.01707598,0.205,0.017678356,1.3089969,-0.04565969,-0.027877947,0.8660469,0.0,284.43832,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0047326917,0.017662643,0.205,0.018285712,1.3089969,-0.017623087,-0.019391116,0.70593625,0.0,284.09152,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0048848316,0.018230438,0.205,0.018873539,1.3089969,0.0102780145,0.0042859926,0.50180876,0.0,284.00708,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.005032375,0.018781077,0.205,0.019443601,1.3089969,0.0025232693,0.005352324,0.26174575,0.0,284.18954,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.005175713,0.019316021,0.205,0.019997418,1.3089969,0.0,0.0,0.0,0.0,284.62195,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.001109473,0.008427281,0.205,0.0084999995,1.4398966,0.0,-0.0,0.0,0.0,284.79477,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0012661255,0.009617174,0.205,0.0097001605,1.4398966,-0.02028645,0.0037486888,0.5348967,0.0,284.84772,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0014054242,0.0106752515,0.205,0.010767368,1.4398966,-0.10773455,0.01437019,0.9435164,0.0,284.37177,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0015321098,0.011637525,0.205,0.011737945,1.4398966,-0.11407115,0.031523757,1.2581571,0.0,284.29593,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0016490918,0.012526091,0.205,0.012634179,1.4398966,-0.10997839,0.060936026,1.4555651,0.0,284.3055,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.001758308,0.0133556705,0.205,0.013470916,1.4398966,-0.15278693,0.06581258,1.5115032,0.0,284.77643,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0018611262,0.01413665,0.205,0.014258634,1.4398966,-0.16473949,0.030368134,1.4949943,0.0,284.68225,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0019585541,0.014876689,0.205,0.01500506,1.4398966,-0.15171981,0.0037267674,1.4579238,0.0,283.825,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.00205136,0.015581618,0.205,0.015716072,1.4398966,-0.064129055,-0.014629781,1.3412031,0.0,284.22372,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0021401448,0.016256006,0.205,0.016396279,1.4398966,0.059212454,-0.019105908,1.1782042,0.0,284.39777,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0022253909,0.016903514,0.205,0.017049374,1.4398966,0.07149533,-0.05568164,0.97399503,0.0,284.51355,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0023074893,0.017527115,0.205,0.017678356,1.4398966,0.07592356,-0.046805404,0.8076701,0.0,284.41815,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0023867656,0.018129276,0.205,0.018285712,1.4398966,0.048419096,-0.048780765,0.6383083,0.0,284.6797,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.002463492,0.018712072,0.205,0.018873537,1.4398966,0.02579041,-0.018533764,0.4870703,0.0,284.58902,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.0025379003,0.019277258,0.205,0.019443601,1.4398966,0.0042404165,-0.0071964897,0.267857,0.0,284.82315,case_016,311.0,283.5,0.6,1.4
cold_fluid,0.002610188,0.019826336,0.205,0.019997416,1.4398966,-7.726745e-09,8.786175e-09,9.1634837e-07,0.0,284.6129,case_016,311.0,283.5,0.6,1.4
cold_fluid,-3.715468e-10,0.0084999995,0.205,0.0084999995,1.5707964,-0.0,0.0,0.0,0.0,284.1829,case_016,311.0,283.5,0.6,1.4
cold_fluid,-4.2400747e-10,0.0097001605,0.205,0.0097001605,1.5707964,-0.027314637,0.03155845,0.5640103,0.0,284.0595,case_016,311.0,283.5,0.6,1.4
cold_fluid,-4.706566e-10,0.010767369,0.205,0.010767369,1.5707964,-0.10722098,0.023904728,0.925085,0.0,284.5208,case_016,311.0,283.5,0.6,1.4
cold_fluid,-5.1308185e-10,0.011737945,0.205,0.011737945,1.5707964,-0.12150557,-0.025388569,1.1868452,0.0,284.4867,case_016,311.0,283.5,0.6,1.4
cold_fluid,-5.5225746e-10,0.012634179,0.205,0.012634179,1.5707964,0.08562261,-0.0895465,1.3799974,0.0,284.47244,case_016,311.0,283.5,0.6,1.4
cold_fluid,-5.888324e-10,0.013470916,0.205,0.013470916,1.5707964,0.16272439,-0.11118857,1.462194,0.0,284.07904,case_016,311.0,283.5,0.6,1.4
cold_fluid,-6.232647e-10,0.014258635,0.205,0.014258635,1.5707964,0.11502837,-0.118523195,1.44732,0.0,284.07855,case_016,311.0,283.5,0.6,1.4
cold_fluid,-6.55892e-10,0.01500506,0.205,0.01500506,1.5707964,0.019114446,-0.081513874,1.3951826,0.0,284.16263,case_016,311.0,283.5,0.6,1.4
cold_fluid,-6.869713e-10,0.015716072,0.205,0.015716072,1.5707964,-0.059069123,-0.059484962,1.3229467,0.0,283.93115,case_016,311.0,283.5,0.6,1.4
cold_fluid,-7.167042e-10,0.01639628,0.205,0.01639628,1.5707964,-0.047879193,0.011725166,1.2402904,0.0,283.92932,case_016,311.0,283.5,0.6,1.4
cold_fluid,-7.452518e-10,0.017049374,0.205,0.017049374,1.5707964,-0.04750717,0.030451985,1.114066,0.0,284.07373,case_016,311.0,283.5,0.6,1.4
cold_fluid,-7.727455e-10,0.017678356,0.205,0.017678356,1.5707964,-0.0025728098,0.051439658,0.9509064,0.0,283.8281,case_016,311.0,283.5,0.6,1.4
cold_fluid,-7.9929396e-10,0.018285714,0.205,0.018285714,1.5707964,-0.016158696,0.039092362,0.75385076,0.0,283.60052,case_016,311.0,283.5,0.6,1.4
cold_fluid,-8.249886e-10,0.018873539,0.205,0.018873539,1.5707964,-0.008932936,0.030822026,0.52331764,0.0,283.66074,case_016,311.0,283.5,0.6,1.4
cold_fluid,-8.499068e-10,0.019443601,0.205,0.019443601,1.5707964,-0.015470314,0.009275419,0.27320635,0.0,283.7742,case_016,311.0,283.5,0.6,1.4
cold_fluid,-8.741149e-10,0.019997418,0.205,0.019997418,1.5707964,-0.0,0.0,0.0,0.0,284.34952,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0011094727,0.008427281,0.205,0.0084999995,1.701696,-0.0,0.0,0.0,0.0,284.50098,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0012661252,0.009617174,0.205,0.0097001605,1.701696,-0.02932659,0.024875592,0.57399416,0.0,284.42355,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0014054239,0.010675252,0.205,0.010767369,1.701696,-0.06776631,0.017964829,0.9489067,0.0,284.91733,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0015321095,0.011637525,0.205,0.011737945,1.701696,-0.018358437,-0.029100912,1.1526703,0.0,285.0493,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0016490915,0.012526092,0.205,0.01263418,1.701696,-0.0019929432,-0.049125623,1.3449486,0.0,284.23422,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0017583077,0.0133556705,0.205,0.013470916,1.701696,-0.012230297,-0.026759895,1.486412,0.0,284.07297,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0018611257,0.014136651,0.205,0.014258635,1.701696,-0.046379447,-0.023617903,1.5074307,0.0,284.19464,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0019585537,0.01487669,0.205,0.0150050605,1.701696,-0.033577114,0.046513617,1.4785069,0.0,283.82947,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0020513595,0.015581619,0.205,0.015716072,1.701696,-0.045346778,0.063690156,1.4344642,0.0,284.2588,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0021401444,0.016256008,0.205,0.01639628,1.701696,-0.01871903,0.07453968,1.312277,0.0,284.13474,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0022253902,0.016903514,0.205,0.017049374,1.701696,0.04380006,0.05673827,1.1742167,0.0,283.8493,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0023074888,0.017527115,0.205,0.017678356,1.701696,0.031328373,0.040794313,0.98893285,0.0,284.0868,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.002386765,0.018129278,0.205,0.018285714,1.701696,0.0034754775,0.033634614,0.7696053,0.0,284.14713,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0024634916,0.018712074,0.205,0.018873539,1.701696,-0.03440184,0.018455315,0.5091482,0.0,284.11536,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0025378997,0.01927726,0.205,0.019443603,1.701696,-0.02830444,0.0065305,0.25993598,0.0,284.381,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0026101873,0.019826338,0.205,0.019997418,1.701696,-0.0,0.0,0.0,0.0,284.5539,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0021999616,0.008210369,0.205,0.0084999995,1.8325957,0.0,0.0,0.0,0.0,284.34338,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.002510586,0.009369635,0.205,0.0097001605,1.8325957,-0.04492688,0.0042228196,0.5577969,0.0,284.79962,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0027867998,0.01040048,0.205,0.010767369,1.8325957,-0.07225881,-0.019813148,0.92366487,0.0,284.65182,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0030380033,0.011337983,0.205,0.011737945,1.8325957,-0.046563134,-0.0043894667,1.1648537,0.0,284.58383,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0032699658,0.012203679,0.205,0.012634179,1.8325957,0.03780669,0.018315569,1.3084357,0.0,284.25433,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0034865292,0.013011905,0.205,0.013470916,1.8325957,0.015917614,0.03772745,1.411684,0.0,283.77283,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.003690406,0.013772784,0.205,0.014258634,1.8325957,-0.04724678,0.033664636,1.4751056,0.0,283.87457,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0038835946,0.014493775,0.205,0.01500506,1.8325957,-0.026279083,0.061397135,1.4666659,0.0,283.84225,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0040676184,0.01518056,0.205,0.015716072,1.8325957,-0.05764087,0.030836076,1.358472,0.0,283.85715,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.004243669,0.015837591,0.205,0.01639628,1.8325957,-0.018902946,0.031261377,1.2112354,0.0,284.38455,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0044127023,0.01646843,0.205,0.017049374,1.8325957,-0.04347544,-0.007376172,1.0604261,0.0,284.49567,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0045754947,0.01707598,0.205,0.017678356,1.8325957,-0.03978034,-0.016836429,0.9097428,0.0,284.4163,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0047326903,0.017662643,0.205,0.018285712,1.8325957,-0.058237176,-0.011555409,0.749364,0.0,284.09314,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0048848307,0.018230438,0.205,0.018873537,1.8325957,-0.031322688,-0.0073050437,0.5311257,0.0,284.66058,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0050323736,0.018781077,0.205,0.019443601,1.8325957,-0.01745842,-0.0008983225,0.2829497,0.0,284.5687,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.005175712,0.019316021,0.205,0.019997418,1.8325957,-0.0,0.0,0.0,0.0,284.35382,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0032528087,0.007852976,0.205,0.0084999995,1.9634954,-0.0,0.0,0.0,0.0,284.91708,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0037120904,0.00896178,0.205,0.0097001605,1.9634954,-0.07111991,-0.0059093614,0.56642216,0.0,284.3184,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0041204933,0.009947752,0.205,0.010767369,1.9634954,-0.07272826,-0.013102791,0.9133625,0.0,284.39908,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0044919164,0.010844447,0.205,0.011737945,1.9634954,-0.0075501176,0.00039175976,1.1321228,0.0,284.26532,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0048348904,0.01167246,0.205,0.012634179,1.9634954,-0.06847001,0.023867676,1.2786484,0.0,284.70447,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.005155096,0.012445504,0.205,0.013470916,1.9634954,-0.15182264,-0.015296056,1.3520814,0.0,284.5606,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.005456543,0.013173262,0.205,0.014258635,1.9634954,-0.13851571,-0.030946387,1.3494455,0.0,284.4005,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.005742187,0.013862868,0.205,0.0150050605,1.9634954,-0.1116187,-0.05025811,1.3076811,0.0,284.53067,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.00601428,0.014519758,0.205,0.015716072,1.9634954,0.017048888,-0.035315383,1.2322333,0.0,284.49075,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.006274584,0.015148188,0.205,0.01639628,1.9634954,0.08761231,-0.048024938,1.1635463,0.0,284.91495,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0065245125,0.015751569,0.205,0.017049374,1.9634954,0.084519885,-0.07831166,1.0365573,0.0,284.93466,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0067652133,0.016332671,0.205,0.017678356,1.9634954,0.07722832,-0.06924455,0.8994356,0.0,284.5365,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0069976393,0.016893798,0.205,0.018285716,1.9634954,0.060238462,-0.061200075,0.73197633,0.0,284.11575,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.00722259,0.017436877,0.205,0.01887354,1.9634954,0.037167497,-0.037500594,0.5330832,0.0,284.03043,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0074407435,0.017963545,0.205,0.019443601,1.9634954,0.023335917,-0.012250026,0.27936876,0.0,283.98315,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.00765268,0.018475207,0.205,0.019997418,1.9634954,0.0,-0.0,0.0,0.0,283.9429,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.00425,0.0073612155,0.205,0.0084999995,2.0943952,-0.0,0.0,0.0,0.0,284.79324,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0048500807,0.0084005855,0.205,0.0097001605,2.0943952,-0.05995621,0.0053511425,0.5829246,0.0,284.79587,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0053836848,0.009324814,0.205,0.010767369,2.0943952,-0.10407788,0.026090326,0.95708376,0.0,284.12576,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.005868973,0.010165358,0.205,0.011737945,2.0943952,-0.13315928,0.049605392,1.2175435,0.0,284.2345,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0063170902,0.010941519,0.205,0.012634179,2.0943952,-0.14730078,0.041414905,1.3934255,0.0,284.05014,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.006735459,0.011666155,0.205,0.013470917,2.0943952,-0.032172546,0.032366678,1.4645226,0.0,283.7871,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0071293185,0.01234834,0.205,0.014258635,2.0943952,0.058393504,0.020009214,1.4006811,0.0,284.02774,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0075025307,0.0129947625,0.205,0.0150050605,2.0943952,0.12093389,0.011881639,1.2940941,0.0,284.3276,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.007858037,0.013610518,0.205,0.015716072,2.0943952,0.0038821516,-0.04701458,1.2432202,0.0,284.46033,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.008198141,0.014199595,0.205,0.01639628,2.0943952,-0.07102011,-0.062500976,1.196804,0.0,284.34372,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.008524688,0.014765191,0.205,0.017049374,2.0943952,-0.07662708,-0.043707147,1.1189811,0.0,284.3139,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.008839179,0.015309905,0.205,0.017678356,2.0943952,-0.0007836181,-0.002955069,0.9792231,0.0,284.33057,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.009142858,0.015835892,0.205,0.018285714,2.0943952,0.053043623,0.015204812,0.787368,0.0,284.27927,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.00943677,0.016344965,0.205,0.018873539,2.0943952,0.055014413,0.023895152,0.547891,0.0,284.1998,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.009721802,0.016838653,0.205,0.019443601,2.0943952,0.012980751,0.013453953,0.28206933,0.0,283.7887,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.00999871,0.017318271,0.205,0.019997418,2.0943952,0.0,0.0,0.0,0.0,283.94193,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0051744725,0.006743503,0.205,0.0084999995,2.2252948,-0.0,0.0,0.0,0.0,284.20892,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0059050843,0.0076956544,0.205,0.0097001605,2.2252948,-0.0039216573,0.008921918,0.53853065,0.0,284.3757,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0065547596,0.008542327,0.205,0.010767369,2.2252948,-0.024705796,0.008993971,0.89924794,0.0,284.73953,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.007145609,0.009312337,0.205,0.011737945,2.2252948,-0.08462169,0.004424329,1.1859595,0.0,284.56302,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0076912013,0.010023368,0.205,0.012634179,2.2252948,-0.011878267,-0.035552252,1.338085,0.0,284.24094,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.008200575,0.010687196,0.205,0.013470916,2.2252948,0.09238858,-0.089042485,1.3503685,0.0,284.41586,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.008680108,0.0113121355,0.205,0.014258635,2.2252948,0.1357579,-0.08244964,1.3724972,0.0,283.9358,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.009134502,0.011904314,0.205,0.0150050605,2.2252948,0.04196126,-0.08671665,1.3701013,0.0,283.94904,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.00956734,0.012468398,0.205,0.015716072,2.2252948,-0.0031112633,-0.037145767,1.3541256,0.0,283.8392,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.009981424,0.013008043,0.205,0.01639628,2.2252948,-0.08819317,-0.018592052,1.2402374,0.0,284.02106,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.010379002,0.013526177,0.205,0.017049374,2.2252948,-0.038171943,0.018671386,1.0888156,0.0,284.36002,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.010761903,0.014025182,0.205,0.017678356,2.2252948,-0.024436897,0.03325939,0.8919577,0.0,284.06772,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.011131639,0.014507032,0.205,0.018285714,2.2252948,-0.012012569,0.032511026,0.72440886,0.0,284.3584,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0114894835,0.014973384,0.205,0.018873539,2.2252948,-0.025477825,0.030508678,0.51618755,0.0,284.10794,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.011836516,0.015425646,0.205,0.019443601,2.2252948,-0.03204294,0.012357088,0.2726138,0.0,284.00516,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.012173658,0.015865019,0.205,0.019997418,2.2252948,-0.0,0.0,0.0,0.0,283.83606,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.006010407,0.006010407,0.205,0.0084999995,2.3561945,-0.0,-0.0,0.0,0.0,284.22473,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.006859049,0.006859049,0.205,0.0097001605,2.3561945,0.016323654,-0.02349878,0.5225871,0.0,284.58032,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0076136794,0.0076136794,0.205,0.010767369,2.3561945,-0.0058124736,-0.03876081,0.9506414,0.0,284.0188,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.00829998,0.00829998,0.205,0.011737945,2.3561945,-0.057853434,-0.041271117,1.242255,0.0,283.76,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.008933714,0.008933714,0.205,0.012634179,2.3561945,0.0085724,-0.020542704,1.4073739,0.0,284.05066,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.009525376,0.009525376,0.205,0.013470916,2.3561945,0.01725529,-0.037872747,1.4176751,0.0,284.06174,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.010082377,0.010082377,0.205,0.014258634,2.3561945,0.007233188,-0.037740696,1.4479184,0.0,284.7333,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.010610179,0.010610179,0.205,0.01500506,2.3561945,-0.10134461,-0.068485335,1.4032757,0.0,284.2853,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.011112941,0.011112941,0.205,0.015716072,2.3561945,-0.022904387,-0.06760738,1.3722272,0.0,283.9596,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.011593921,0.011593921,0.205,0.01639628,2.3561945,-0.021992004,-0.044490937,1.2885005,0.0,283.68683,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.012055728,0.012055728,0.205,0.017049374,2.3561945,-0.009893368,-0.00024728748,1.1522257,0.0,283.9342,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.012500485,0.012500485,0.205,0.017678356,2.3561945,-0.056357644,0.02272462,0.9813189,0.0,284.19543,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.012929952,0.012929952,0.205,0.018285712,2.3561945,-0.070274524,0.031771835,0.7836971,0.0,284.34686,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.013345607,0.013345607,0.205,0.018873537,2.3561945,-0.034353286,0.03803542,0.54796916,0.0,284.1628,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.013748703,0.013748703,0.205,0.019443601,2.3561945,-0.016828483,0.017552396,0.2764461,0.0,284.19894,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.01414031,0.01414031,0.205,0.019997418,2.3561945,-0.0,0.0,0.0,0.0,284.7147,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.006743503,0.0051744725,0.205,0.0084999995,2.4870942,-0.0,0.0,0.0,0.0,284.36612,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0076956544,0.0059050843,0.205,0.0097001605,2.4870942,-0.01434265,-0.001468123,0.49343276,0.0,284.91226,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.008542327,0.0065547596,0.205,0.010767369,2.4870942,0.008496824,-0.031681273,0.8906914,0.0,284.88596,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.009312337,0.007145609,0.205,0.011737945,2.4870942,0.03398565,-0.03725586,1.2183977,0.0,284.3971,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.010023368,0.0076912013,0.205,0.012634179,2.4870942,0.10273616,0.012012962,1.3824848,0.0,284.4148,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.010687196,0.008200575,0.205,0.013470916,2.4870942,0.01731753,0.0064529134,1.4256705,0.0,284.52615,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0113121355,0.008680108,0.205,0.014258635,2.4870942,-0.039018918,-0.010424023,1.4454051,0.0,284.07983,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.011904314,0.009134502,0.205,0.0150050605,2.4870942,-0.08439113,-0.03112609,1.3748192,0.0,283.8013,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.012468398,0.00956734,0.205,0.015716072,2.4870942,-0.010099374,-0.009525488,1.340412,0.0,284.07315,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.013008043,0.009981424,0.205,0.01639628,2.4870942,0.06554529,-0.0010328962,1.2355949,0.0,284.46423,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.013526177,0.010379002,0.205,0.017049374,2.4870942,0.07061942,-0.009703452,1.1159893,0.0,284.03915,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.014025182,0.010761903,0.205,0.017678356,2.4870942,0.058497757,-0.0058856145,0.9704985,0.0,284.1038,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.014507032,0.011131639,0.205,0.018285714,2.4870942,0.016355962,-0.012648767,0.7578125,0.0,283.94638,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.014973384,0.0114894835,0.205,0.018873539,2.4870942,-0.00080975244,0.013752348,0.5304785,0.0,283.57135,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.015425646,0.011836516,0.205,0.019443601,2.4870942,-0.009162958,0.015198769,0.27520025,0.0,283.76215,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.015865019,0.012173658,0.205,0.019997418,2.4870942,-0.0,0.0,0.0,0.0,284.28534,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0073612155,0.00425,0.205,0.0084999995,2.6179938,-0.0,0.0,0.0,0.0,284.81836,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0084005855,0.0048500807,0.205,0.0097001605,2.6179938,0.007228887,-0.002490398,0.51287556,0.0,284.29596,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.009324814,0.0053836848,0.205,0.010767369,2.6179938,0.046114888,-0.029541556,0.9183064,0.0,284.43555,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.010165358,0.005868973,0.205,0.011737945,2.6179938,0.048352815,0.005247302,1.209646,0.0,283.87943,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.010941519,0.0063170902,0.205,0.012634179,2.6179938,0.02844281,0.060933072,1.3563937,0.0,284.20676,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.011666155,0.006735459,0.205,0.013470917,2.6179938,-0.11291439,0.014136514,1.4261771,0.0,284.164,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.01234834,0.0071293185,0.205,0.014258635,2.6179938,-0.18809654,0.0026193298,1.4564861,0.0,284.51038,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.0129947625,0.0075025307,0.205,0.0150050605,2.6179938,-0.20228618,-0.026148506,1.352558,0.0,284.2744,case_016,311.0,283.5,0.6,1.4
cold_fluid,-0.013610518,0.007858037,0.205,0.015716072,2.6179938,-0.1917376,-0.013827315,1.2767148,0.0,284.02338,case_016,311.0,283.5,0.6,1.4
